打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,14,6,.429,2,3,1,0,0,0.467
2打席目,15,3,.200,0,5,0,0,0,0.2
3打席目,13,4,.308,0,3,0,1,0,0.308
4打席目,5,2,.400,0,0,0,0,0,0.4
5打席目以上,0,0,-,0,0,0,0,0,
