条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.168,119,101,17,3,2,0,0,28,16,2,0,0,0.294
1塁,0.186,55,43,8,3,0,1,4,9,1,1,10,0,0.222
2塁,0.154,17,13,2,1,0,0,1,4,3,0,1,0,0.313
3塁,0.333,4,3,1,0,0,0,1,0,1,0,0,0,0.5
1・2塁,0.214,19,14,3,0,0,0,2,3,1,1,3,0,0.313
1・3塁,0.0,9,7,0,0,0,0,0,1,1,1,0,0,0.222
2・3塁,0.0,2,2,0,0,0,0,0,1,0,0,0,0,0.0
満塁,0.4,6,5,2,0,0,0,4,1,0,0,0,1,0.333
得点圏,0.182,57,44,8,1,0,0,8,10,6,2,4,1,0.302
