打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,68,12,0.176,0,13,9,3,1,0.269
2打席目,61,13,0.213,1,16,5,4,0,0.273
3打席目,33,6,0.182,0,12,7,4,0,0.325
4打席目,15,1,0.067,0,5,4,2,0,0.263
5打席目以上,2,0,0.0,0,1,0,0,0,0.0
