打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,17,6,0.353,1,6,1,0,0,0.389
2打席目,17,3,0.176,0,3,1,0,0,0.222
3打席目,17,8,0.471,2,1,1,0,0,0.5
4打席目,15,4,0.267,1,2,1,0,0,0.313
5打席目以上,6,0,0.0,0,1,0,0,0,0.0
