打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.333,6,24,24,5,8,1,0,2,15,5,2,0,0,0,0,0,0,0,0,0.333,0.625,0.958
Nighter,0.265,14,54,49,7,13,2,0,2,21,4,11,5,1,0,0,0,0,0,0,0.333,0.429,0.762
