種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,4.08,13,1,12,0,1,8,0,8,0,0,0,17.2,12,1,10,8,0,8,8,1.13,0.203,4.5,6.5
Visitor,2.89,12,3,9,2,1,4,0,4,0,0,0,28.0,23,5,18,6,0,9,9,1.04,0.23,3.86,5.0
