月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
6月,.305,14,61,59,7,18,2,0,2,26,8,7,1,1,0,0,1,0,1,0,.311,.441,0.752
7月,.159,11,46,44,4,7,1,1,1,13,2,11,1,0,1,0,0,0,0,0,.196,.295,0.491
8月,.235,22,83,81,6,19,1,0,1,23,9,14,1,0,1,0,0,0,1,2,.253,.284,0.537
9月,.118,6,18,17,1,2,1,0,0,3,0,5,1,0,0,0,0,0,0,0,.167,.176,0.343
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
