チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,5.0,4,4,0,1,2,0,0,0,0,0,0,18.0,22,2,7,9,0,10,10,1.72,0.314,2.37,-
日本ハム,4.85,4,4,0,2,2,0,0,0,0,0,0,26.0,26,5,15,3,1,14,14,1.12,0.255,4.18,-
ロッテ,1.44,4,4,0,2,0,0,0,0,0,0,0,25.0,21,1,14,8,1,5,4,1.16,0.226,3.33,-
楽天,0.82,5,5,0,3,1,0,0,0,0,0,0,33.0,23,1,26,9,1,6,3,0.97,0.192,4.63,-
オリックス,5.04,4,4,0,0,3,0,0,0,0,0,0,25.0,26,1,13,7,2,16,14,1.32,0.271,1.0,-
