種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.67,34,0,34,4,0,17,1,21,5,4,0,32.1,31,0,25,12,0,8,6,1.33,0.256,-,4.04
Visitor,3.15,21,0,21,0,1,13,3,13,3,0,1,20.0,18,0,22,9,1,7,7,1.35,0.25,-,2.86
