背番,名前,腕,最終登板,防御率,試合,先発,救援,連投(試),連投(日),勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,完投,完封,無四球,勝率,回数,被打者,投球数,P/IP,被安,被本,三振,四球,故意四,死球,暴投,ボーク,失点,自責,詳細URL,nf3_player_id
50,清水達也,右,9/20,2.24,55,0,55,0,0,4,1,30,4,34,8,4,1,0,0,0,.800,52.1,222,879,16.8,49,0,47,21,5,1,2,0,15,13,https://nf3.sakura.ne.jp/Central/D/p/50_stat.htm,50
