種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,1.83,20,0,20,3,0,11,0,14,3,3,0,19.2,22,0,12,12,0,6,4,1.73,0.297,-,3.28
Nighter,2.48,35,0,35,1,1,19,4,20,5,1,1,32.2,27,0,35,9,1,9,9,1.1,0.227,-,3.63
