球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
バンテリンドーム,1.78,32,0,32,4,0,15,1,19,5,4,0,30.1,30,0,22,12,0,8,6,1.38,0.263,-,3.79
東京ドーム,0.00,5,0,5,0,0,5,0,5,0,0,0,5.0,3,0,8,1,0,0,0,0.8,0.167,-,99.00
甲子園,0.00,2,0,2,0,0,0,1,0,1,0,0,2.0,0,0,3,0,0,0,0,0.0,0.0,-,99.00
横浜,7.36,4,0,4,0,0,2,1,2,1,0,0,3.2,5,0,4,3,0,3,3,2.18,0.357,-,1.22
マツダスタジアム,9.00,1,0,1,0,0,0,0,0,0,0,0,1.0,2,0,1,1,0,1,1,3.0,0.5,-,1.00
神宮,0.00,4,0,4,0,0,3,0,3,0,0,0,4.0,0,0,4,3,1,0,0,0.75,0.0,-,99.00
Ce その他,8.10,4,0,4,0,1,2,1,2,1,0,1,3.1,8,0,3,0,0,3,3,2.4,0.444,-,1.11
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,0.00,1,0,1,0,0,1,0,1,0,0,0,1.0,0,0,1,0,0,0,0,0.0,0.0,-,99.00
ベルーナドーム,0.00,1,0,1,0,0,1,0,1,0,0,0,1.0,1,0,1,1,0,0,0,2.0,0.333,-,99.00
Pa その他,0.00,1,0,1,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0.0,-,99.00
