条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.256,95,82,21,1,0,1,16,11,2,0,0,0.358
1塁,0.133,37,30,4,0,0,0,9,2,1,4,0,0.212
2塁,0.231,14,13,3,0,0,1,3,1,0,0,0,0.286
3塁,0.0,5,4,0,0,0,0,2,1,0,0,0,0.2
1・2塁,0.2,13,10,2,1,0,0,1,3,0,0,0,0.385
1・3塁,0.333,6,6,2,0,0,1,2,0,0,0,0,0.333
2・3塁,0.333,4,3,1,0,0,0,1,0,0,0,1,0.25
満塁,0.167,6,6,1,1,0,0,2,0,0,0,0,0.167
得点圏,0.214,48,42,9,2,0,2,11,5,0,0,1,0.292
