チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,0.0,4,0,4,0,0,3,0,3,0,0,0,4.0,0,0,4,1,1,0,0,0.25,0.0,-,99.0
日本ハム,5.19,10,0,10,0,2,5,0,5,0,0,2,8.2,10,1,7,7,1,5,5,1.96,0.323,-,1.73
ロッテ,0.0,9,0,9,0,0,7,0,7,0,0,0,8.2,4,0,6,2,0,0,0,0.69,0.148,-,99.0
楽天,1.86,11,0,11,0,0,9,0,9,0,0,0,9.2,10,1,13,3,0,2,2,1.34,0.263,-,4.83
オリックス,0.0,7,0,7,2,0,4,0,6,2,2,0,7.0,4,0,3,2,1,1,0,0.86,0.174,-,7.0
