条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.000,15,12,0,0,0,0,0,0,0,3,0,.000
1-0より,.556,9,9,5,1,0,1,0,0,0,0,0,.556
2-0より,-,0,0,0,0,0,0,0,0,0,0,0,-
3-0より,-,3,0,0,0,0,0,0,3,0,0,0,1.000
0-1より,.111,9,9,1,0,0,0,0,0,0,0,0,.111
1-1より,.333,6,6,2,0,0,0,0,0,0,0,0,.333
2-1より,.167,6,6,1,0,0,0,0,0,0,0,0,.167
3-1より,.667,8,3,2,0,0,0,0,5,0,0,0,.875
0-2より,.182,11,11,2,0,0,0,7,0,0,0,0,.182
1-2より,.067,15,15,1,0,0,0,11,0,0,0,0,.067
2-2より,.083,12,12,1,0,0,0,6,0,0,0,0,.083
3-2より,.125,12,8,1,0,0,0,4,4,0,0,0,.417
