球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ベルーナドーム,0.00,14,0,14,1,0,3,0,4,1,1,0,14.0,3,0,13,5,0,0,0,0.57,0.07,-,99.00
みずほPayPay,9.00,1,0,1,0,0,0,0,0,0,0,0,1.0,2,1,2,0,0,1,1,2.0,0.4,-,1.00
エスコンＦ,0.00,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,2,1,0,0,0,1.0,0.0,-,99.00
ZOZOマリン,0.00,3,0,3,0,0,1,0,1,0,0,0,3.0,2,0,4,1,0,0,0,1.0,0.222,-,99.00
楽天モバイル,6.00,3,0,3,0,0,2,0,2,0,0,0,3.0,4,0,3,3,0,2,2,2.33,0.333,-,1.50
京セラD大阪,0.00,2,0,2,0,0,0,0,0,0,0,0,2.0,1,0,1,0,0,0,0,0.5,0.143,-,99.00
Pa その他,0.00,1,0,1,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0.0,-,99.00
東京ドーム,0.00,1,0,1,0,0,0,0,0,0,0,0,1.0,1,0,1,2,0,0,0,3.0,0.25,-,99.00
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
横浜,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
マツダスタジアム,0.00,1,0,1,0,0,0,0,0,0,0,0,0.2,3,0,2,0,0,0,0,4.5,0.6,-,99.00
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
バンテリンドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
