チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,2.25,4,0,4,0,0,0,0,0,0,0,0,4.0,2,1,6,1,0,1,1,0.75,0.143,-,4.0
日本ハム,0.0,4,0,4,0,0,1,0,1,0,0,0,4.0,0,0,3,1,0,0,0,0.25,0.0,-,99.0
ロッテ,0.0,5,0,5,0,0,1,0,1,0,0,0,5.0,2,0,5,1,0,0,0,0.6,0.133,-,99.0
楽天,3.6,5,0,5,0,0,2,0,2,0,0,0,5.0,5,0,4,6,0,2,2,2.2,0.263,-,2.5
オリックス,0.0,3,0,3,0,0,1,0,1,0,0,0,3.0,1,0,1,0,0,0,0,0.33,0.1,-,99.0
