球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,17,29.8%,134.6,3,5,1,7,52.9%,60.0%,.333,3,1,0,2,0,0
スライダー,11,19.3%,125.3,0,2,2,3,36.4%,0.0%,.250,4,1,0,0,0,0
カーブ,7,12.3%,115.0,5,0,0,2,71.4%,100.0%,.000,3,0,0,3,0,0
ツーシーム,7,12.3%,132.0,1,1,2,2,57.1%,25.0%,.000,1,0,0,0,0,0
カットボール,5,8.8%,130.0,2,0,2,1,80.0%,50.0%,.000,1,0,0,1,0,0
チェンジアップ,4,7.0%,118.3,1,1,1,1,75.0%,50.0%,-,0,0,0,0,0,0
フォーク,3,5.3%,124.5,1,0,0,1,33.3%,50.0%,.000,1,0,0,0,1,0
シュート,3,5.3%,137.0,0,1,1,1,66.7%,0.0%,-,0,0,0,0,0,0
