条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.211,20,19,4,1,0,1,9,1,0,0,0,0.25
1塁,0.25,5,4,1,0,0,0,1,0,0,1,0,0.25
2塁,0.5,4,2,1,0,0,0,0,2,0,0,0,0.75
3塁,0.0,1,1,0,0,0,0,1,0,0,0,0,0.0
1・2塁,0.0,4,4,0,0,0,0,2,0,0,0,0,0.0
1・3塁,0.0,5,4,0,0,0,0,3,1,0,0,0,0.2
2・3塁,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0
満塁,1.0,1,1,1,1,0,0,0,0,0,0,0,1.0
得点圏,0.154,16,13,2,1,0,0,6,3,0,0,0,0.313
