球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,714,42.0%,144.2,21,170,146,193,47.2%,6.0%,0.294,197,58,8,19,20,3
パワーカーブ,405,23.9%,122.8,23,93,48,187,40.5%,18.4%,0.236,72,17,2,20,11,2
カットボール,278,16.4%,136.5,26,51,46,106,44.2%,21.5%,0.28,50,14,0,3,4,0
フォーク,243,14.3%,133.5,30,22,44,92,39.5%,23.3%,0.265,68,18,1,13,1,0
チェンジアップ,53,3.1%,128.0,10,5,2,23,32.1%,40.0%,0.143,14,2,0,1,1,0
スライダー,5,0.3%,132.8,0,0,0,4,0.0%,0.0%,1.0,1,1,0,0,0,0
