種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,6.23,3,3,0,0,2,0,0,0,0,0,0,13.0,17,1,8,4,1,9,9,1.62,0.333,0.0,-
Nighter,4.38,16,16,0,4,5,0,0,0,0,0,0,90.1,93,10,48,33,4,46,44,1.39,0.265,2.68,-
