条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.400,33,30,12,3,0,1,0,1,1,1,0,0.438
1-0より,.385,15,13,5,0,1,0,0,1,0,1,0,0.429
2-0より,.000,4,2,0,0,0,0,0,2,0,0,0,0.5
3-0より,-,3,0,0,0,0,0,0,3,0,0,0,1.0
0-1より,.333,21,18,6,0,0,0,0,0,1,2,0,0.368
1-1より,.130,25,23,3,0,0,0,0,0,1,1,0,0.167
2-1より,.333,6,6,2,0,0,1,0,0,0,0,0,0.333
3-1より,.429,7,7,3,1,0,0,0,0,0,0,0,0.429
0-2より,.125,24,24,3,0,0,0,11,0,0,0,0,0.125
1-2より,.106,49,47,5,0,1,1,21,0,1,0,1,0.122
2-2より,.212,33,33,7,0,0,1,18,0,0,0,0,0.212
3-2より,.059,24,17,1,0,0,0,10,7,0,0,0,0.333
