打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.253,36,164,150,19,38,3,1,1,46,7,22,11,1,2,0,1,5,1,2,0.311,0.307,0.618
Nighter,0.288,104,474,423,57,122,22,3,2,156,27,66,49,0,0,0,2,27,8,1,0.361,0.369,0.73
