種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,4.45,32,0,32,0,4,17,7,17,7,0,4,30.1,33,2,32,11,1,15,15,1.45,0.287,-,2.02
Visitor,0.79,23,0,23,0,1,15,6,15,6,0,1,22.2,13,1,26,2,0,2,2,0.66,0.167,-,11.33
