種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,3.44,19,0,19,0,2,8,6,8,6,0,2,18.1,18,0,19,3,0,7,7,1.15,0.254,-,2.62
Nighter,2.6,36,0,36,0,3,24,7,24,7,0,3,34.2,28,3,39,10,1,10,10,1.1,0.23,-,3.47
