条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.209,46,43,9,1,0,1,1,6,2,1,0,0,.261
1塁,.000,7,6,0,0,0,0,0,0,1,0,0,0,.143
2塁,.000,4,4,0,0,0,0,0,1,0,0,0,0,.000
3塁,.000,1,1,0,0,0,0,0,1,0,0,0,0,.000
1・2塁,.500,3,2,1,1,0,0,1,1,1,0,0,0,.667
1・3塁,.000,1,1,0,0,0,0,0,0,0,0,0,0,.000
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
満塁,.500,2,2,1,0,0,0,1,0,0,0,0,0,.500
得点圏,.200,11,10,2,1,0,0,2,3,1,0,0,0,.273
