打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.069,10,31,29,0,2,0,0,0,2,0,6,2,0,0,0,0,0,0,0,0.129,0.069,0.198
Nighter,0.3,10,33,30,2,9,2,0,1,14,3,3,2,0,1,0,0,0,0,0,0.364,0.467,0.83
