条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.237,108,97,23,2,0,0,0,24,9,2,0,0,0.315
1塁,0.176,37,34,6,0,0,0,0,2,0,0,3,0,0.176
2塁,0.467,20,15,7,0,0,0,1,3,2,0,3,0,0.529
3塁,1.0,3,2,2,0,0,0,2,0,1,0,0,0,1.0
1・2塁,0.3,12,10,3,0,0,0,0,1,0,0,2,0,0.3
1・3塁,0.5,6,6,3,0,0,0,3,1,0,0,0,0,0.5
2・3塁,0.167,6,6,1,0,0,0,1,2,0,0,0,0,0.167
満塁,0.25,10,8,2,0,0,0,6,0,0,1,0,1,0.3
得点圏,0.383,57,47,18,0,0,0,13,7,3,1,5,1,0.423
