月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.154,17,45,39,2,6,1,0,0,7,3,9,3,0,1,2,0,2,0,2,.233,.179,0.412
5月,.154,13,17,13,1,2,0,0,0,2,0,2,3,0,0,1,0,1,1,0,.313,.154,0.466
6月,.300,7,22,20,0,6,0,0,0,6,3,4,2,0,0,0,0,1,0,1,.364,.300,0.664
7月,.318,13,23,22,3,7,0,0,0,7,3,5,0,0,0,1,0,2,1,1,.318,.318,0.636
8月,.192,13,29,26,2,5,0,0,0,5,3,3,1,0,0,1,1,1,0,0,.214,.192,0.407
9月,.364,22,62,55,6,20,1,0,0,21,1,9,3,0,2,2,0,2,1,0,.417,.382,0.798
10月,.333,2,4,3,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,.333,.333,0.667
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
