条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.077,13,13,1,0,0,0,0,4,0,0,0,0,.077
1塁,.250,5,4,1,0,0,0,0,1,1,0,0,0,.400
2塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
1・2塁,.000,4,3,0,0,0,0,0,2,1,0,0,0,.250
1・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
2・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
満塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
得点圏,.000,4,3,0,0,0,0,0,2,1,0,0,0,.250
