チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.14,17,47,43,1,6,1,0,0,7,1,15,0,0,0,4,0,0,0,1,0.14,0.163,0.302
阪神,0.222,16,52,45,4,10,0,0,0,10,0,10,5,0,0,2,0,1,1,1,0.3,0.222,0.522
ＤｅＮＡ,0.152,19,53,46,5,7,2,0,0,9,3,13,5,0,0,1,1,1,0,0,0.231,0.196,0.426
広島,0.298,22,53,47,7,14,4,1,1,23,7,13,3,0,0,2,1,2,0,0,0.333,0.489,0.823
中日,0.274,20,67,62,4,17,4,0,1,24,8,8,4,0,0,1,0,1,2,1,0.318,0.387,0.705
