打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.295,19,69,61,6,18,3,0,1,24,7,10,6,0,0,2,0,1,2,1,0.358,0.393,0.752
Nighter,0.183,84,221,197,16,36,8,1,1,49,12,56,12,0,0,10,2,4,1,2,0.227,0.249,0.476
