打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.179,51,135,117,11,21,3,1,1,29,9,34,9,0,0,7,2,1,0,2,0.234,0.248,0.482
Visitor,0.234,52,155,141,11,33,8,0,1,44,10,32,9,0,0,5,0,4,3,1,0.28,0.312,0.592
