種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,7.5,9,0,9,0,0,1,0,1,0,0,0,6.0,8,0,3,4,0,5,5,2.0,0.308,-,1.2
Visitor,5.68,6,0,6,0,0,3,0,3,0,0,0,6.1,8,1,3,2,0,4,4,1.58,0.308,-,1.58
