打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
2番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
3番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
4番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5番,.375,2,8,8,1,3,1,0,0,4,0,4,0,0,0,0,0,0,0,0,.375,.500,0.875
6番,.500,1,4,4,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,.500,.500,1.0
7番,.095,7,25,21,1,2,0,0,1,5,1,3,3,0,0,1,0,0,0,0,.208,.238,0.446
8番,.200,20,66,60,3,12,2,0,0,14,3,15,4,0,2,0,0,0,0,0,.273,.233,0.506
9番,.280,16,55,50,0,14,2,0,0,16,4,7,2,0,0,3,0,0,0,0,.308,.320,0.628
