条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.227,98,88,20,3,0,2,2,20,8,2,0,0,.306
1塁,.345,33,29,10,1,0,0,1,3,2,0,2,0,.387
2塁,.100,21,20,2,0,0,0,1,8,0,0,1,0,.100
3塁,.400,6,5,2,1,0,0,3,2,0,0,1,0,.400
1・2塁,.125,9,8,1,0,0,0,0,1,0,0,1,0,.125
1・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
2・3塁,.000,2,2,0,0,0,0,0,0,0,0,0,0,.000
満塁,.500,6,6,3,0,0,0,4,0,0,0,0,0,.500
得点圏,.195,44,41,8,1,0,0,8,11,0,0,3,0,.195
