月名,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
3・4月,.133,15,31,30,2,4,0,0,1,7,1,6,0,0,1,0,0,0,0,0,.161,.233,0.395
5月,.318,16,49,44,3,14,2,0,0,16,5,11,1,0,1,3,0,0,0,0,.348,.364,0.711
6月,.235,13,41,34,1,8,1,0,1,12,2,4,6,0,0,1,0,0,0,0,.350,.353,0.703
7月,.348,9,26,23,1,8,1,0,0,9,2,4,2,0,0,1,0,0,0,0,.400,.391,0.791
8月,.154,6,14,13,0,2,0,0,0,2,0,4,1,0,0,0,0,0,0,0,.214,.154,0.368
9月,.143,5,14,14,0,2,1,0,0,3,1,5,0,0,0,0,0,0,0,0,.143,.214,0.357
10月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
11月,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
