チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.261,10,25,23,0,6,1,0,0,7,3,7,0,0,0,2,0,0,0,0,0.261,0.304,0.565
ロッテ,0.139,12,39,36,1,5,3,0,0,8,3,10,1,0,0,2,0,0,0,0,0.162,0.222,0.384
楽天,0.4,9,23,20,3,8,0,0,1,11,1,3,3,0,0,0,0,0,0,0,0.478,0.55,1.028
オリックス,0.292,10,26,24,2,7,0,0,0,7,2,9,0,0,2,0,0,0,0,0,0.346,0.292,0.638
西武,0.185,12,28,27,0,5,0,0,0,5,0,2,1,0,0,0,0,0,0,0,0.214,0.185,0.399
