アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,148,33.6%,安打,135,77.1%
フライ,121,27.5%,四死球,36,20.6%
空三振,126,28.6%,失策出塁,4,2.3%
見三振,39,8.9%,野選,0,0.0%
犠打,6,1.4%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
