種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,5.06,2,1,1,0,1,0,0,0,0,0,0,5.1,7,0,6,3,0,4,3,1.88,0.318,0.0,2.0
Nighter,17.36,5,1,4,0,1,0,0,0,0,0,0,4.2,10,0,3,3,0,9,9,2.79,0.417,0.0,1.44
