球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,116,57.1%,147.8,12,24,17,41,45.7%,23.5%,0.391,23,9,0,2,4,0
スライダー,43,21.2%,127.5,5,5,3,21,30.2%,29.4%,0.25,12,3,0,3,0,0
フォーク,24,11.8%,136.0,8,2,1,10,45.8%,66.7%,0.286,7,2,0,4,0,0
カットボール,13,6.4%,139.3,2,1,1,6,30.8%,33.3%,0.667,3,2,0,0,2,0
カーブ,7,3.4%,122.9,0,1,2,3,42.9%,0.0%,1.0,1,1,0,0,0,0
