アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,18,40.0%,安打,11,73.3%
フライ,17,37.8%,四死球,4,26.7%
空三振,5,11.1%,失策出塁,0,0.0%
見三振,2,4.4%,野選,0,0.0%
犠打,3,6.7%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
