月名,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
3・4月,0.47,8,2,6,1,0,1,0,1,0,0,0,19.1,10,0,16,4,0,1,1,0.72,0.154,5.73,99.00
5月,1.88,4,4,0,2,1,0,0,0,0,0,0,24.0,19,0,13,3,0,6,5,0.92,0.218,1.88,-
6月,0.77,4,4,0,2,1,0,0,0,0,0,0,23.1,18,0,22,3,0,5,2,0.9,0.209,3.24,-
7月,4.96,4,3,1,0,2,0,0,0,0,0,1,16.1,20,0,11,9,2,10,9,1.78,0.299,3.60,1.67
8月,4.20,3,3,0,0,3,0,0,0,0,0,0,15.0,19,3,9,4,0,10,7,1.53,0.297,3.18,-
9月,3.00,5,1,4,0,0,0,0,0,0,0,0,12.0,9,1,10,2,0,4,4,0.92,0.214,3.00,2.00
10月,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
11月,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
