種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.14,18,11,7,4,4,1,0,1,0,0,0,71.1,62,1,46,16,2,21,17,1.09,0.235,3.6,3.44
Visitor,2.56,10,6,4,1,3,0,0,0,0,0,1,38.2,33,3,35,9,0,15,11,1.09,0.224,2.61,5.67
