球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
甲子園,2.14,15,10,5,4,3,0,0,0,0,0,0,63.0,55,1,43,14,2,19,15,1.1,0.236,3.83,2.67
東京ドーム,3.38,2,0,2,0,1,0,0,0,0,0,1,2.2,3,0,3,2,0,1,1,1.88,0.273,-,2.67
横浜,4.50,2,1,1,0,1,0,0,0,0,0,0,6.0,7,2,3,2,0,3,3,1.5,0.292,3.00,99.00
マツダスタジアム,1.93,3,2,1,1,0,0,0,0,0,0,0,14.0,7,0,13,3,0,3,3,0.71,0.14,2.08,99.00
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
バンテリンドーム,1.80,2,2,0,0,1,0,0,0,0,0,0,10.0,10,1,8,2,0,6,2,1.2,0.244,3.00,-
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天モバイル,3.00,1,1,0,0,0,0,0,0,0,0,0,6.0,6,0,8,0,0,2,2,1.0,0.286,2.57,-
京セラD大阪,2.16,3,1,2,0,1,1,0,1,0,0,0,8.1,7,0,3,2,0,2,2,1.08,0.226,1.50,99.00
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
