打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
2番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
3番,.429,2,8,7,1,3,0,0,1,6,4,1,0,0,1,0,0,0,0,0,.500,.857,1.357
4番,.154,10,43,39,1,6,0,0,0,6,2,4,0,0,4,0,0,1,0,1,.233,.154,0.386
5番,.259,8,30,27,4,7,1,0,0,8,3,4,1,0,2,0,0,0,0,0,.333,.296,0.63
6番,.333,5,19,18,0,6,1,0,0,7,1,4,1,0,0,0,0,0,0,0,.368,.389,0.757
7番,.125,11,40,32,1,4,0,0,0,4,2,5,5,1,1,1,1,0,0,0,.256,.125,0.381
8番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
