球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ツーシーム,121,45.8%,150.1,8,25,15,40,39.7%,14.3%,0.25,32,8,1,1,3,0
スプリット,79,29.9%,140.1,27,2,6,35,44.3%,64.3%,0.095,21,2,0,12,1,0
スライダー,50,18.9%,139.8,13,3,9,16,50.0%,41.9%,0.25,12,3,0,3,1,0
ストレート,14,5.3%,150.6,0,5,2,5,50.0%,0.0%,0.5,2,1,0,0,0,0
