種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,0.0,11,0,11,2,0,2,0,4,2,2,0,10.2,6,0,10,3,0,0,0,0.84,0.162,-,99.0
Visitor,4.5,9,0,9,0,2,3,0,3,0,0,2,8.0,8,1,6,2,0,4,4,1.25,0.267,-,2.0
