球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
甲子園,0.00,8,0,8,1,0,1,0,2,1,1,0,7.2,4,0,6,2,0,0,0,0.78,0.148,-,99.00
東京ドーム,13.50,2,0,2,0,1,1,0,1,0,0,1,1.1,2,0,1,1,0,2,2,2.25,0.4,-,0.67
横浜,0.00,1,0,1,0,0,1,0,1,0,0,0,1.0,0,0,2,0,0,0,0,0.0,0.0,-,99.00
マツダスタジアム,0.00,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0.0,0.0,-,99.00
神宮,3.00,3,0,3,0,1,1,0,1,0,0,1,3.0,2,1,2,1,0,1,1,1.0,0.182,-,3.00
バンテリンドーム,5.40,2,0,2,0,0,0,0,0,0,0,0,1.2,4,0,1,0,0,1,1,2.4,0.5,-,1.67
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,0.00,3,0,3,1,0,1,0,2,1,1,0,3.0,2,0,4,1,0,0,0,1.0,0.2,-,99.00
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
