チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
阪神,.000,3,3,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,.000,.000,0.0
ＤｅＮＡ,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
広島,.000,5,8,6,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,.000,.000,0.0
ヤクルト,.154,6,15,13,1,2,0,0,0,2,0,7,0,0,0,2,0,0,0,1,.154,.154,0.308
中日,.167,4,6,6,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,.167,.167,0.333
