条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛
対右投手,0.188,41,32,6,1,0,0,3,3,0,6,0
対左投手,0.136,23,22,3,0,0,0,6,1,0,0,0
