種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,3.86,18,0,18,1,0,0,1,1,2,1,0,16.1,12,3,13,4,0,7,7,0.98,0.207,-,2.33
Visitor,4.09,11,0,11,0,1,0,0,0,0,0,1,11.0,13,0,8,4,0,5,5,1.55,0.289,-,2.2
