球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,305,65.3%,149.2,29,42,89,85,52.5%,16.3%,0.271,70,19,3,11,7,0
スライダー,89,19.1%,129.3,10,15,10,39,39.3%,28.6%,0.15,20,3,0,5,0,0
フォーク,45,9.6%,130.6,11,4,5,20,44.4%,52.4%,0.25,8,2,0,3,0,0
チェンジアップ,28,6.0%,119.0,2,5,5,12,42.9%,18.2%,0.2,5,1,0,2,1,0
