条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.22,55,50,11,3,0,1,13,5,0,0,0,0.291
1塁,0.208,25,24,5,0,0,1,2,1,0,0,0,0.24
2塁,0.333,5,3,1,0,0,0,1,2,0,0,0,0.6
3塁,0.0,2,2,0,0,0,0,0,0,0,0,0,0.0
1・2塁,0.364,11,11,4,0,0,1,4,0,0,0,0,0.364
1・3塁,0.0,2,1,0,0,0,0,0,0,0,0,1,0.0
2・3塁,1.0,2,2,2,0,0,0,0,0,0,0,0,1.0
満塁,0.2,11,10,2,1,0,0,1,0,0,0,1,0.182
得点圏,0.31,33,29,9,1,0,1,6,2,0,0,2,0.333
