球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,2,40.0%,151.0,1,0,1,0,100.0%,50.0%,-,0,0,0,0,0,0
スライダー,2,40.0%,130.5,0,0,0,0,0.0%,0.0%,.500,2,1,0,0,0,0
カーブ,1,20.0%,122.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
