チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
日本ハム,1.17,8,0,8,1,0,2,0,3,1,1,0,7.2,3,0,8,2,0,1,1,0.65,0.125,-,7.67
ロッテ,1.23,8,0,8,0,0,2,0,2,0,0,0,7.1,6,0,8,1,1,1,1,0.95,0.231,-,7.33
楽天,6.0,9,0,9,0,1,2,0,2,0,0,1,9.0,12,0,12,4,1,6,6,1.78,0.324,-,1.5
オリックス,1.64,11,0,11,0,0,1,0,1,0,0,0,11.0,6,1,10,1,1,2,2,0.64,0.154,-,5.5
西武,8.44,6,0,6,0,1,2,0,2,0,0,1,5.1,7,0,5,4,0,5,5,2.06,0.318,-,1.07
