条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.28,83,75,21,6,0,1,1,22,6,2,0,0,0.349
1塁,0.111,21,18,2,0,0,1,2,6,1,1,1,0,0.2
2塁,0.286,18,14,4,0,2,0,2,5,4,0,0,0,0.444
3塁,0.2,5,5,1,1,0,0,1,1,0,0,0,0,0.2
1・2塁,0.308,15,13,4,1,0,1,6,5,1,0,1,0,0.357
1・3塁,0.0,5,5,0,0,0,0,0,1,0,0,0,0,0.0
2・3塁,0.4,6,5,2,1,0,0,4,0,1,0,0,0,0.5
満塁,0.5,4,4,2,1,0,0,4,0,0,0,0,0,0.5
得点圏,0.283,53,46,13,4,2,1,17,12,6,0,1,0,0.365
