球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,189,46.1%,150.7,19,24,54,53,51.3%,17.0%,.227,44,10,0,8,5,0
カットボール,98,23.9%,140.0,24,10,9,43,43.9%,53.3%,.136,22,3,0,11,3,0
シンカー,65,15.9%,144.2,16,1,13,21,46.2%,37.2%,.333,21,7,0,7,0,0
スライダー,31,7.6%,129.4,5,9,7,9,67.7%,38.5%,.250,4,1,0,3,1,0
カーブ,24,5.9%,116.8,1,12,4,3,70.8%,11.1%,.400,5,2,0,1,0,0
シュート,3,0.7%,147.0,1,0,1,1,66.7%,50.0%,-,0,0,0,0,0,0
