背番,名前,席,打率,試合,打席,打数,得点,安打,内安,内安率,２Ｂ,３Ｂ,本塁,HR勝敗,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,成功率,失策,捕逸,併殺打,得点圏,出塁率,長打率,OPS,詳細URL,nf3_player_id
13,キャベッジ,左,.267,123,476,431,50,115,11,9.6,26,1,17,11-4-0,194,51,144,37,3,5,1,2,5,3,62.5,6,0,4,.177,.331,.450,.781,https://nf3.sakura.ne.jp/Central/G/f/13_stat.htm,
