条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.282,268,252,71,12,1,9,9,84,12,4,0,0,0.325
1塁,0.325,92,83,27,10,0,3,10,27,8,0,1,0,0.385
2塁,0.132,48,38,5,0,0,2,6,13,10,0,0,0,0.313
3塁,0.111,11,9,1,1,0,0,1,5,2,0,0,0,0.273
1・2塁,0.185,29,27,5,1,0,2,8,8,2,0,0,0,0.241
1・3塁,0.4,7,5,2,1,0,0,3,1,1,1,0,0,0.571
2・3塁,0.167,8,6,1,0,0,1,5,4,1,0,0,1,0.25
満塁,0.273,13,11,3,1,0,0,9,2,1,0,0,1,0.308
得点圏,0.177,116,96,17,4,0,5,32,33,17,1,0,2,0.302
