チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.22,23,93,82,6,18,5,0,2,29,12,22,9,0,0,0,2,0,1,0,0.29,0.354,0.644
阪神,0.246,20,75,69,3,17,1,0,0,18,8,10,4,0,1,0,1,0,0,0,0.293,0.261,0.554
ＤｅＮＡ,0.214,21,79,70,12,15,3,1,5,35,14,23,8,0,0,0,1,0,0,1,0.291,0.5,0.791
ヤクルト,0.213,22,80,75,7,16,4,1,2,28,8,18,4,0,1,0,0,0,0,1,0.263,0.373,0.636
中日,0.267,19,78,75,6,20,3,1,2,31,12,13,3,0,0,0,0,1,0,0,0.295,0.413,0.708
