球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,20,47.6%,144.7,0,2,3,11,25.0%,0.0%,.500,4,2,0,0,2,0
スプリット,14,33.3%,136.9,1,0,3,6,28.6%,12.5%,.000,4,0,0,0,0,0
スライダー,4,9.5%,131.0,0,1,0,2,25.0%,0.0%,1.000,1,1,1,0,0,0
カーブ,3,7.1%,112.3,0,1,0,2,33.3%,-%,-,0,0,0,0,0,0
ツーシーム,1,2.4%,130.0,0,1,0,0,100.0%,-%,-,0,0,0,0,0,0
