球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,24,44.4%,147.9,4,6,7,6,70.8%,33.3%,0.0,3,0,0,2,0,0
カットボール,16,29.6%,137.6,1,4,2,7,43.8%,20.0%,0.5,2,1,1,0,1,0
スライダー,8,14.8%,130.7,1,1,2,2,50.0%,20.0%,0.0,3,0,0,1,0,0
フォーク,4,7.4%,134.7,1,0,1,1,50.0%,33.3%,0.5,2,1,1,1,0,0
カーブ,2,3.7%,124.5,1,0,1,0,100.0%,50.0%,0.0,1,0,0,1,0,0
