球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,2,50.0%,153.0,0,1,1,0,100.0%,0.0%,-,0,0,0,0,0,0
シンカー,2,50.0%,137.5,1,0,0,1,50.0%,100.0%,.000,1,0,0,1,0,0
